区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
中西區,西營盤,盈峰一號 40樓 A室,N/A,16/01/2025,3房,"$1,458 萬",750 呎,"$19,440",露台 | | 工作平台
中西區,西營盤,盈峰一號 20樓 C室,N/A,15/01/2025,1房,$932 萬,530 呎,"$17,585",露台 | | 工作平台
中西區,西營盤,中發大廈 5樓 C室,N/A,15/01/2025,-,$394 萬,308 呎,"$12,786",N/A
中西區,西營盤,翰林峰 3座 10樓 D室,N/A,14/01/2025,開放式,$442 萬,199 呎,"$22,211",露台
中西區,西營盤,興華樓 A座 5樓 A4室,N/A,14/01/2025,-,$360 萬,358 呎,"$10,056",N/A
中西區,西營盤,翰林峰 3座 8樓 C室,N/A,14/01/2025,開放式,$430 萬,195 呎,"$22,051",露台
中西區,西營盤,大學閣 1座 9樓 B室,N/A,14/01/2025,4房,"$5,700 萬","1,508 呎","$37,798",露台
中西區,西營盤,樂寶大樓 3樓 2室,N/A,14/01/2025,-,$310 萬,515 呎,"$6,019",N/A
中西區,西營盤,盈峰一號 43樓 C室,N/A,14/01/2025,1房,"$1,015 萬",530 呎,"$19,151",露台 | | 工作平台
中西區,西營盤,豐裕大廈 16樓 F室,N/A,14/01/2025,-,$390 萬,336 呎,"$11,607",N/A
中西區,西營盤,尚逸 21樓 C室,N/A,13/01/2025,開放式,$500 萬,215 呎,"$23,240",露台 | | 工作平台
中西區,西營盤,寶華軒 27樓 C室,N/A,13/01/2025,2房,"$1,228 萬",566 呎,"$21,696",N/A
中西區,西營盤,東南大廈 12樓 D室,N/A,13/01/2025,-,$600 萬,437 呎,"$13,730",N/A
中西區,西營盤,東祥大廈 23樓 D室,N/A,13/01/2025,-,$370 萬,267 呎,"$13,858",N/A
中西區,西營盤,嘉賢大廈 低層 B室,N/A,11/01/2025,-,"$60,000","1,695 呎",$35,車位
中西區,西營盤,華明中心 A座 高層 8室,N/A,10/01/2025,2房,"$18,500",290 呎,$64,天台 | | 平台
中西區,西營盤,恒裕大廈 5樓 E室,N/A,10/01/2025,-,$288 萬,288 呎,"$10,000",N/A
中西區,西營盤,藝里坊．2號 8樓 D室,N/A,10/01/2025,1房,$600 萬,250 呎,"$24,000",露台
中西區,西營盤,尚賢居 中層 D室,N/A,10/01/2025,1房,"$20,000",339 呎,$59,N/A
中西區,西營盤,聚賢居 1座 11樓 C室,N/A,10/01/2025,3房,"$1,380 萬",809 呎,"$17,058",露台 | | 工作平台
中西區,西營盤,恒裕大廈 6樓 G室,N/A,10/01/2025,-,$285 萬,278 呎,"$10,252",N/A
中西區,西營盤,藝里坊．1號 15樓 D室,N/A,10/01/2025,1房,$545 萬,259 呎,"$21,042",露台
