区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
新界,屯門碼頭,慧豐園 4座 低層 C室,N/A,16/12/2024,3房,"$14,500",582 呎,$25,N/A
新界,屯門碼頭,悅湖山莊 2座 19樓 A室,N/A,13/12/2024,3房,$398 萬,584 呎,"$6,815",N/A
新界,屯門碼頭,悅湖山莊 1座 13樓 A室,N/A,13/12/2024,3房,$448 萬,584 呎,"$7,671",N/A
新界,屯門碼頭,海翠花園 2座 25樓 A室,N/A,13/12/2024,2房,$480 萬,609 呎,"$7,882",N/A
新界,屯門碼頭,啟豐園 1座 4樓 E室,N/A,12/12/2024,2房,$299 萬,326 呎,"$9,166",N/A
新界,屯門碼頭,新屯門中心 8座 11樓 C室,N/A,12/12/2024,2房,$400 萬,462 呎,"$8,658",N/A
新界,屯門碼頭,悅湖山莊 6座 17樓 K室,N/A,11/12/2024,2房,$350 萬,431 呎,"$8,121",N/A
新界,屯門碼頭,新屯門中心 9座 41樓 H室,N/A,11/12/2024,3房,$520 萬,597 呎,"$8,710",N/A
新界,屯門碼頭,啟豐園 3座 高層 C室,N/A,10/12/2024,2房,"$11,500",325 呎,$35,N/A
新界,屯門碼頭,兆山苑 E座 (樺景閣) 1樓 6室,N/A,10/12/2024,2房,$306 萬,546 呎,"$5,604",露台
新界,屯門碼頭,兆禧苑 A座 (安禧閣) 25樓 4室,N/A,10/12/2024,1房,$270 萬,338 呎,"$7,988",露台
新界,屯門碼頭,新屯門中心 8座 5樓 F室,N/A,10/12/2024,2房,$340 萬,455 呎,"$7,473",N/A
新界,屯門碼頭,兆山苑 L座 (榆景閣) 15樓 5室,N/A,09/12/2024,2房,$350 萬,546 呎,"$6,410",露台
新界,屯門碼頭,慧豐園 1座 低層 D室,N/A,09/12/2024,2房,"$13,000",499 呎,$26,N/A
新界,屯門碼頭,新屯門中心 5座 8樓 F室,N/A,09/12/2024,1房,$361 萬,455 呎,"$7,930",N/A
新界,屯門碼頭,慧豐園 1座 高層 C室,N/A,07/12/2024,3房,"$17,500",671 呎,$26,N/A
新界,屯門碼頭,啟豐園 2座 19樓 F室,N/A,06/12/2024,2房,$325 萬,325 呎,"$10,000",N/A
新界,屯門碼頭,兆禧苑 D座 (雅禧閣) 3樓 11室,N/A,06/12/2024,2房,$289 萬,415 呎,"$6,959",露台
新界,屯門碼頭,海翠花園 5座 低層 A室,N/A,06/12/2024,2房,"$15,000",609 呎,$25,N/A
新界,屯門碼頭,新屯門中心 2座 29樓 C室,N/A,05/12/2024,2房,$387 萬,462 呎,"$8,377",N/A
新界,屯門碼頭,悅湖山莊 13座 13樓 G室,N/A,04/12/2024,3房,$400 萬,592 呎,"$6,757",N/A
新界,屯門碼頭,悅湖山莊 11座 25樓 K室,N/A,04/12/2024,2房,$315 萬,431 呎,"$7,309",N/A
新界,屯門碼頭,慧豐園 5座 8樓 E室,N/A,03/12/2024,3房,$490 萬,567 呎,"$8,638",N/A
新界,屯門碼頭,海翠花園 3座 11樓 B室,N/A,02/12/2024,2房,$468 萬,521 呎,"$8,983",N/A
新界,屯門碼頭,邁亞美海灣 T-1座 18樓 G室,N/A,02/12/2024,2房,$356 萬,398 呎,"$8,932",N/A
新界,屯門碼頭,慧豐園 4座 7樓 D室,N/A,02/12/2024,2房,$393 萬,487 呎,"$8,070",N/A
新界,屯門碼頭,悅湖山莊 13座 12樓 K室,N/A,02/12/2024,2房,$345 萬,431 呎,"$8,005",N/A
新界,屯門碼頭,兆禧苑 C座 (順禧閣) 23樓 6室,N/A,29/11/2024,2房,$300 萬,415 呎,"$7,229",露台
新界,屯門碼頭,慧豐園 2座 8樓 F室,N/A,29/11/2024,2房,$399 萬,470 呎,"$8,489",N/A
新界,屯門碼頭,富健花園 12座 22樓 A室,N/A,29/11/2024,3房,$430 萬,592 呎,"$7,264",N/A
新界,屯門碼頭,邁亞美海灣 T-1座 32樓 G室,N/A,29/11/2024,2房,$363 萬,398 呎,"$9,128",N/A
新界,屯門碼頭,兆山苑 H座 (椰景閣) 11樓 3室,N/A,29/11/2024,2房,$330 萬,546 呎,"$6,044",露台
