区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,又一村石硤尾,又一居 22座 高層 F室,N/A,01/08/2022,3房,"$26,000",561 呎,$46,N/A
九龍,又一村石硤尾,又一居 26座 中層 F室,N/A,01/08/2022,3房,"$24,500",560 呎,$44,N/A
九龍,又一村石硤尾,又一居 21座 高層 F室,N/A,01/08/2022,3房,"$24,000",561 呎,$43,N/A
九龍,又一村石硤尾,又一居 11座 低層 G室,N/A,31/07/2022,2房,"$22,000",439 呎,$50,N/A
九龍,又一村石硤尾,又一居 26座 高層 A室,N/A,30/07/2022,3房,"$25,500",606 呎,$42,N/A
九龍,又一村石硤尾,又一居 09座 F室,N/A,28/07/2022,3房,"$23,000",522 呎,$44,N/A
九龍,又一村石硤尾,白玉樓 9樓 C室,N/A,27/07/2022,-,$327 萬,258 呎,"$12,686",N/A
九龍,又一村石硤尾,又一居 21座 中層 D室,N/A,27/07/2022,3房,"$23,000",559 呎,$41,N/A
九龍,又一村石硤尾,桃苑 低層 B室,N/A,26/07/2022,2房,"$20,000",499 呎,$40,N/A
九龍,又一村石硤尾,帝景峰 帝景軒 帝景軒2座 ( 第25座 ) 高層 B室,N/A,25/07/2022,2房,"$21,800",620 呎,$35,N/A
九龍,又一村石硤尾,帝景峰 帝景軒 帝景軒6座 ( 第21座 ) 中層 B室,N/A,23/07/2022,3房,"$34,000",955 呎,$36,N/A
九龍,又一村石硤尾,李鄭屋邨 6座 (廉潔樓) 11樓 5室,N/A,22/07/2022,開放式,$318 萬,494 呎,"$6,437",露台
九龍,又一村石硤尾,玉蘭路2號 C室,N/A,20/07/2022,-,"$37,800","1,079 呎",$35,車位 | | 天台
九龍,又一村石硤尾,又一居 26座 9樓 E室,N/A,18/07/2022,3房,"$1,100 萬",560 呎,"$19,643",N/A
九龍,又一村石硤尾,帝景峰 帝景軒 帝景軒3座 ( 第23座 ) 5樓 D室,N/A,18/07/2022,2房,$970 萬,673 呎,"$14,413",N/A
九龍,又一村石硤尾,富康閣 D室,N/A,17/07/2022,-,"$22,800",522 呎,$44,車位 | | 天台
九龍,又一村石硤尾,又一居 23座 7樓 A室,N/A,15/07/2022,3房,"$1,048 萬",561 呎,"$18,681",N/A
