区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,藍田,德田邨 4座 (德樂樓) 6樓 7室,N/A,24/12/2024,開放式,$253 萬,544 呎,"$4,651",露台
九龍,藍田,匯景花園 09座 高層 H室,N/A,22/12/2024,3房,"$27,000",720 呎,$38,N/A
九龍,藍田,匯景花園 9座 15樓 E室,N/A,20/12/2024,3房,$874 萬,720 呎,"$12,136",N/A
九龍,藍田,康田苑 C座 26樓 2室,N/A,20/12/2024,3房,$506 萬,550 呎,"$9,200",N/A
九龍,藍田,啟田大廈 B座 29樓 7室,N/A,20/12/2024,2房,$410 萬,469 呎,"$8,742",N/A
九龍,藍田,康栢苑 B座 (龍柏閣) 13樓 5室,N/A,20/12/2024,2房,$379 萬,401 呎,"$9,439",露台
九龍,藍田,麗港城 2期 26座 4樓 F室,N/A,20/12/2024,2房,$517 萬,517 呎,"$10,000",N/A
九龍,藍田,麗港城 4期 21座 24樓 G室,N/A,19/12/2024,2房,$555 萬,517 呎,"$10,735",N/A
九龍,藍田,匯景花園 8座 3樓 G室,N/A,19/12/2024,3房,$670 萬,612 呎,"$10,948",N/A
九龍,藍田,匯景花園 9座 8樓 C室,N/A,19/12/2024,3房,$695 萬,612 呎,"$11,356",N/A
九龍,藍田,麗港城 4期 21座 13樓 H室,N/A,18/12/2024,3房,$798 萬,748 呎,"$10,668",N/A
九龍,藍田,麗港城 4期 21座 13樓 G室,N/A,18/12/2024,2房,$450 萬,517 呎,"$8,704",N/A
九龍,藍田,康華苑 C座 (頌康閣) 30樓 6室,N/A,18/12/2024,2房,$370 萬,423 呎,"$8,747",露台
九龍,藍田,康華苑 B座 (怡康閣) 10樓 12室,N/A,17/12/2024,1房,$333 萬,380 呎,"$8,763",露台
九龍,藍田,麗港城 3期 34座 26樓 F室,N/A,17/12/2024,2房,$590 萬,517 呎,"$11,412",N/A
九龍,藍田,匯景花園 7座 4樓 B室,N/A,17/12/2024,2房,$535 萬,537 呎,"$9,963",N/A
九龍,藍田,康栢苑 B座 (龍柏閣) 3樓 2室,N/A,16/12/2024,3房,$437 萬,554 呎,"$7,888",露台
九龍,藍田,匯景花園 12座 25樓 F室,N/A,16/12/2024,3房,$918 萬,718 呎,"$12,786",N/A
九龍,藍田,匯景花園 9座 20樓 C室,N/A,13/12/2024,3房,$728 萬,612 呎,"$11,895",N/A
九龍,藍田,德田邨 5座 (德瑞樓) 11樓 6室,N/A,13/12/2024,開放式,$218 萬,443 呎,"$4,921",露台
九龍,藍田,麗港城 1期 16座 中層 G室,N/A,13/12/2024,2房,"$16,500",517 呎,$32,N/A
九龍,藍田,麗港城 1期 03座 低層 C室,N/A,13/12/2024,2房,"$17,500",517 呎,$34,N/A
九龍,藍田,麗港城 1期 17座 13樓 A室,N/A,12/12/2024,3房,$770 萬,748 呎,"$10,294",N/A
九龍,藍田,KOKO HILLS 3A期 (Koko Rosso) 6座 16樓 A室,N/A,12/12/2024,2房,$968 萬,489 呎,"$19,802",露台 | | 工作平台
九龍,藍田,康華苑 C座 (頌康閣) 20樓 9室,N/A,12/12/2024,1房,$300 萬,380 呎,"$7,895",露台
九龍,藍田,麗港城 3期 36座 1樓 B室,N/A,11/12/2024,2房,$475 萬,517 呎,"$9,188",N/A
九龍,藍田,麗港城 4期 10座 15樓 D室,N/A,11/12/2024,3房,$765 萬,687 呎,"$11,135",N/A
九龍,藍田,KOKO HILLS 3B期 (Koko Mare) 9座 19樓 K室,N/A,11/12/2024,2房,$805 萬,416 呎,"$19,353",露台 | | 工作平台
九龍,藍田,麗港城 1期 4座 4樓 F室,N/A,11/12/2024,2房,$510 萬,517 呎,"$9,865",N/A
九龍,藍田,KOKO HILLS 3B期 (Koko Mare) 9座 16樓 K室,N/A,11/12/2024,2房,$795 萬,416 呎,"$19,099",露台 | | 工作平台
九龍,藍田,啟田大廈 B座 17樓 7室,N/A,09/12/2024,2房,$429 萬,469 呎,"$9,147",N/A
九龍,藍田,興田邨 恩田樓 34樓 12室,N/A,09/12/2024,開放式,$258 萬,531 呎,"$4,859",露台
九龍,藍田,麗港城 1期 17座 1樓 G室,N/A,09/12/2024,2房,$450 萬,517 呎,"$8,704",N/A
九龍,藍田,康雅苑 A座 (桃雅閣) 14樓 9室,N/A,09/12/2024,2房,$432 萬,649 呎,"$6,656",N/A
九龍,藍田,麗港城 3期 38座 21樓 B室,N/A,09/12/2024,2房,$628 萬,525 呎,"$11,962",N/A
九龍,藍田,匯景花園 3座 32樓 G室,N/A,06/12/2024,3房,$820 萬,612 呎,"$13,399",N/A
九龍,藍田,KOKO HILLS 3A期 (Koko Rosso) 7座 低層 D室,N/A,06/12/2024,2房,"$19,700",465 呎,$42,露台
九龍,藍田,麗港城 3期 34座 10樓 C室,N/A,06/12/2024,2房,$528 萬,522 呎,"$10,115",N/A
九龍,藍田,啟田大廈 A座 14樓 3室,N/A,06/12/2024,2房,$400 萬,469 呎,"$8,529",N/A
九龍,藍田,康逸苑 B座 22樓 7室,N/A,05/12/2024,2房,$440 萬,506 呎,"$8,692",N/A
九龍,藍田,KOKO HILLS 3A期 (Koko Rosso) 6座 8樓 H室,N/A,05/12/2024,2房,$600 萬,424 呎,"$14,151",露台 | | 工作平台
九龍,藍田,匯景花園 4座 34樓 B室,N/A,04/12/2024,2房,$600 萬,537 呎,"$11,173",天台
九龍,藍田,康華苑 B座 (怡康閣) 9樓 13室,N/A,04/12/2024,1房,$250 萬,346 呎,"$7,225",露台
九龍,藍田,匯景花園 9座 16樓 H室,N/A,04/12/2024,3房,$860 萬,720 呎,"$11,944",N/A
九龍,藍田,KOKO HILLS 3A期 (Koko Rosso) 6座 16樓 C室,N/A,03/12/2024,2房,$836 萬,426 呎,"$19,631",露台 | | 工作平台
九龍,藍田,KOKO HILLS 3A期 (Koko Rosso) 6座 17樓 A室,N/A,03/12/2024,2房,$970 萬,489 呎,"$19,840",露台 | | 工作平台
九龍,藍田,匯景花園 17座 中層 C室,N/A,03/12/2024,3房,"$22,000",612 呎,$36,N/A
九龍,藍田,麗港城 4期 23座 低層 B室,N/A,02/12/2024,2房,"$17,000",522 呎,$33,N/A
九龍,藍田,啟田大廈 A座 26樓 5室,N/A,02/12/2024,2房,$460 萬,526 呎,"$8,745",N/A
九龍,藍田,KOKO HILLS 3A期 (Koko Rosso) 6座 低層 E室,N/A,01/12/2024,2房,"$20,500",424 呎,$48,露台
九龍,藍田,麗港城 4期 19座 中層 B室,N/A,01/12/2024,2房,"$18,500",517 呎,$36,N/A
九龍,藍田,麗港城 1期 15座 低層 H室,N/A,30/11/2024,3房,"$23,000",748 呎,$31,N/A
九龍,藍田,KOKO HILLS 3B期 (Koko Mare) 8座 低層 L室,N/A,30/11/2024,2房,"$18,800",462 呎,$41,露台
九龍,藍田,啟田大廈 A座 2樓 7室,N/A,29/11/2024,2房,$350 萬,469 呎,"$7,463",平台
九龍,藍田,康華苑 C座 (頌康閣) 8樓 13室,N/A,29/11/2024,1房,$293 萬,380 呎,"$7,705",露台
九龍,藍田,鯉安苑 F 座 (鯉庭閣) 19樓 6室,N/A,28/11/2024,2房,$525 萬,516 呎,"$10,174",N/A
九龍,藍田,康華苑 C座 (頌康閣) 19樓 3室,N/A,28/11/2024,2房,$350 萬,423 呎,"$8,274",露台
九龍,藍田,康栢苑 F座 (榮柏閣) 25樓 5室,N/A,27/11/2024,3房,$418 萬,554 呎,"$7,545",露台
九龍,藍田,KOKO HILLS 3A期 (Koko Rosso) 6座 25樓 C室,N/A,27/11/2024,2房,$940 萬,426 呎,"$22,066",天台 | | 露台 | | 工作平台
九龍,藍田,麗港城 1期 17座 1樓 G室,N/A,27/11/2024,2房,$450 萬,517 呎,"$8,704",N/A
九龍,藍田,康華苑 A座 中層 5室,N/A,27/11/2024,1房,"$10,500",380 呎,$28,N/A
九龍,藍田,KOKO HILLS 3B期 (Koko Mare) 9座 3樓 D室,N/A,26/11/2024,2房,$891 萬,464 呎,"$19,203",露台 | | 工作平台
九龍,藍田,興田邨 美田樓 24樓 24室,N/A,26/11/2024,開放式,$188 萬,381 呎,"$4,934",露台
九龍,藍田,KOKO HILLS 1期 3座 低層 B室,N/A,26/11/2024,2房,"$19,500",465 呎,$42,露台
九龍,藍田,麗港城 1期 7座 2樓 C室,N/A,26/11/2024,2房,$490 萬,517 呎,"$9,478",N/A
